Geography,Geographic Area Name,Total
0500000US36079,"Putnam County, New York",97270
0500000US36081,"Queens County, New York",2243611
0500000US36083,"Rensselaer County, New York",153325
0500000US36085,"Richmond County, New York",469984
0500000US36087,"Rockland County, New York",320867
0500000US36089,"St. Lawrence County, New York",96489
0500000US36091,"Saratoga County, New York",225957
0500000US36093,"Schenectady County, New York",150686
0500000US36095,"Schoharie County, New York",29840
0500000US36097,"Schuyler County, New York",17604
0500000US36099,"Seneca County, New York",31337
0500000US36101,"Steuben County, New York",94153
0500000US36103,"Suffolk County, New York",1455524
0500000US36105,"Sullivan County, New York",72815
0500000US36107,"Tioga County, New York",47924
0500000US36109,"Tompkins County, New York",88713
0500000US36111,"Ulster County, New York",170662
0500000US36113,"Warren County, New York",63303
0500000US36115,"Washington County, New York",57866
0500000US36117,"Wayne County, New York",89004
0500000US36119,"Westchester County, New York",945706
0500000US36121,"Wyoming County, New York",37484
0500000US36123,"Yates County, New York",23775
0500000US37001,"Alamance County, North Carolina",161433
0500000US37003,"Alexander County, North Carolina",35788
0500000US37005,"Alleghany County, North Carolina",10977
0500000US37007,"Anson County, North Carolina",22715
0500000US37009,"Ashe County, North Carolina",26703
0500000US37011,"Avery County, North Carolina",14047
0500000US37013,"Beaufort County, North Carolina",46448
0500000US37015,"Bertie County, North Carolina",17702
0500000US37017,"Bladen County, North Carolina",32794
0500000US37019,"Brunswick County, North Carolina",136325
0500000US37021,"Buncombe County, North Carolina",252803
0500000US37023,"Burke County, North Carolina",87642
0500000US37025,"Cabarrus County, North Carolina",209691
0500000US37027,"Caldwell County, North Carolina",80770
0500000US37029,"Camden County, North Carolina",10654
0500000US37031,"Carteret County, North Carolina",67964
0500000US37033,"Caswell County, North Carolina",21371
0500000US37035,"Catawba County, North Carolina",155449
0500000US37037,"Chatham County, North Carolina",72010
0500000US37039,"Cherokee County, North Carolina",28036
0500000US37041,"Chowan County, North Carolina",13724
0500000US37043,"Clay County, North Carolina",11106
0500000US37045,"Cleveland County, North Carolina",95711
0500000US37047,"Columbus County, North Carolina",52623
0500000US37049,"Craven County, North Carolina",96793
0500000US37051,"Cumberland County, North Carolina",317261
0500000US37053,"Currituck County, North Carolina",26956
0500000US37055,"Dare County, North Carolina",36426
0500000US37057,"Davidson County, North Carolina",164482
0500000US37059,"Davie County, North Carolina",42261
0500000US37061,"Duplin County, North Carolina",58384
0500000US37063,"Durham County, North Carolina",303427
0500000US37065,"Edgecombe County, North Carolina",51372
0500000US37067,"Forsyth County, North Carolina",367643
0500000US37069,"Franklin County, North Carolina",66459
0500000US37071,"Gaston County, North Carolina",218537
0500000US37073,"Gates County, North Carolina",11443
0500000US37075,"Graham County, North Carolina",8369
0500000US37077,"Granville County, North Carolina",56599
0500000US37079,"Greene County, North Carolina",18525
0500000US37081,"Guilford County, North Carolina",513209
0500000US37083,"Halifax County, North Carolina",49381
0500000US37085,"Harnett County, North Carolina",130817
0500000US37087,"Haywood County, North Carolina",61111
0500000US37089,"Henderson County, North Carolina",114899
0500000US37091,"Hertford County, North Carolina",21523
0500000US37093,"Hoke County, North Carolina",52716
0500000US37095,"Hyde County, North Carolina",4560
0500000US37097,"Iredell County, North Carolina",177084
0500000US37099,"Jackson County, North Carolina",39470
0500000US37101,"Johnston County, North Carolina",200982
0500000US37103,"Jones County, North Carolina",9384
0500000US37105,"Lee County, North Carolina",59749
0500000US37107,"Lenoir County, North Carolina",55145
0500000US37109,"Lincoln County, North Carolina",83691
0500000US37111,"McDowell County, North Carolina",44256
0500000US37113,"Macon County, North Carolina",34886
0500000US37115,"Madison County, North Carolina",20593
0500000US37117,"Martin County, North Carolina",22288
0500000US37119,"Mecklenburg County, North Carolina",1078174
0500000US37121,"Mitchell County, North Carolina",14570
0500000US37123,"Montgomery County, North Carolina",26129
0500000US37125,"Moore County, North Carolina",97546
0500000US37127,"Nash County, North Carolina",92179
0500000US37129,"New Hanover County, North Carolina",224287
0500000US37131,"Northampton County, North Carolina",18778
0500000US37133,"Onslow County, North Carolina",177251
0500000US37135,"Orange County, North Carolina",134474
0500000US37137,"Pamlico County, North Carolina",11964
0500000US37139,"Pasquotank County, North Carolina",36927
0500000US37141,"Pender County, North Carolina",60483
0500000US37143,"Perquimans County, North Carolina",13407
0500000US37145,"Person County, North Carolina",39063
0500000US37147,"Pitt County, North Carolina",172623
0500000US37149,"Polk County, North Carolina",20390
0500000US37151,"Randolph County, North Carolina",141686
0500000US37153,"Richmond County, North Carolina",43317
0500000US37155,"Robeson County, North Carolina",128021
0500000US37157,"Rockingham County, North Carolina",89366
0500000US37159,"Rowan County, North Carolina",136894
0500000US37161,"Rutherford County, North Carolina",65387
0500000US37163,"Sampson County, North Carolina",62404
0500000US37165,"Scotland County, North Carolina",32717
0500000US37167,"Stanly County, North Carolina",60164
0500000US37169,"Stokes County, North Carolina",44976
0500000US37171,"Surry County, North Carolina",70941
0500000US37173,"Swain County, North Carolina",14039
0500000US37175,"Transylvania County, North Carolina",32984
0500000US37177,"Tyrrell County, North Carolina",3178
0500000US37179,"Union County, North Carolina",232835
0500000US37181,"Vance County, North Carolina",44051
0500000US37183,"Wake County, North Carolina",1068810
0500000US37185,"Warren County, North Carolina",18866
0500000US37187,"Washington County, North Carolina",11615
0500000US37189,"Watauga County, North Carolina",49752
0500000US37191,"Wayne County, North Carolina",120744
0500000US37193,"Wilkes County, North Carolina",67194
0500000US37195,"Wilson County, North Carolina",80062
0500000US37197,"Yadkin County, North Carolina",37199
0500000US37199,"Yancey County, North Carolina",17716
0500000US38001,"Adams County, North Dakota",2206
0500000US38003,"Barnes County, North Dakota",10075
0500000US38005,"Benson County, North Dakota",6804
0500000US38007,"Billings County, North Dakota",886
0500000US38009,"Bottineau County, North Dakota",6070
0500000US38011,"Bowman County, North Dakota",3013
0500000US38013,"Burke County, North Dakota",2130
0500000US38015,"Burleigh County, North Dakota",92147
0500000US38017,"Cass County, North Dakota",175380
0500000US38019,"Cavalier County, North Dakota",3661
0500000US38021,"Dickey County, North Dakota",4640
0500000US38023,"Divide County, North Dakota",2200
0500000US38025,"Dunn County, North Dakota",4289
0500000US38027,"Eddy County, North Dakota",2182
0500000US38029,"Emmons County, North Dakota",3208
0500000US38031,"Foster County, North Dakota",3138
0500000US38033,"Golden Valley County, North Dakota",1735
0500000US38035,"Grand Forks County, North Dakota",65916
0500000US38037,"Grant County, North Dakota",2268
0500000US38039,"Griggs County, North Dakota",2219
0500000US38041,"Hettinger County, North Dakota",2331
0500000US38043,"Kidder County, North Dakota",2431
0500000US38045,"LaMoure County, North Dakota",4130
0500000US38047,"Logan County, North Dakota",1670
0500000US38049,"McHenry County, North Dakota",5736
0500000US38051,"McIntosh County, North Dakota",2419
0500000US38053,"McKenzie County, North Dakota",13644
0500000US38055,"McLean County, North Dakota",9425
0500000US38057,"Mercer County, North Dakota",8152
0500000US38059,"Morton County, North Dakota",30507
0500000US38061,"Mountrail County, North Dakota",10294
0500000US38063,"Nelson County, North Dakota",2786
0500000US38065,"Oliver County, North Dakota",1962
0500000US38067,"Pembina County, North Dakota",6620
0500000US38069,"Pierce County, North Dakota",3898
0500000US38071,"Ramsey County, North Dakota",11019
0500000US38073,"Ransom County, North Dakota",5097
0500000US38075,"Renville County, North Dakota",2316
0500000US38077,"Richland County, North Dakota",15126
0500000US38079,"Rolette County, North Dakota",14139
0500000US38081,"Sargent County, North Dakota",3846
0500000US38083,"Sheridan County, North Dakota",1266
0500000US38085,"Sioux County, North Dakota",4267
0500000US38087,"Slope County, North Dakota",788
0500000US38089,"Stark County, North Dakota",30503
0500000US38091,"Steele County, North Dakota",1817
0500000US38093,"Stutsman County, North Dakota",19351
0500000US38095,"Towner County, North Dakota",2139
0500000US38097,"Traill County, North Dakota",7606
0500000US38099,"Walsh County, North Dakota",10435
0500000US38101,"Ward County, North Dakota",66708
0500000US38103,"Wells County, North Dakota",3810
0500000US38105,"Williams County, North Dakota",35437
0500000US39001,"Adams County, Ohio",27280
0500000US39003,"Allen County, Ohio",98592
0500000US39005,"Ashland County, Ohio",51141
0500000US39007,"Ashtabula County, Ohio",94193
0500000US39009,"Athens County, Ohio",56440
0500000US39011,"Auglaize County, Ohio",45039
0500000US39013,"Belmont County, Ohio",63227
0500000US39015,"Brown County, Ohio",42778
0500000US39017,"Butler County, Ohio",369683
0500000US39019,"Carroll County, Ohio",26752
0500000US39021,"Champaign County, Ohio",37930
0500000US39023,"Clark County, Ohio",130915
0500000US39025,"Clermont County, Ohio",203341
0500000US39027,"Clinton County, Ohio",40590
0500000US39029,"Columbiana County, Ohio",98544
0500000US39031,"Coshocton County, Ohio",35968
0500000US39033,"Crawford County, Ohio",40690
0500000US39035,"Cuyahoga County, Ohio",1216183
0500000US39037,"Darke County, Ohio",50566
0500000US39039,"Defiance County, Ohio",37192
0500000US39041,"Delaware County, Ohio",202573
0500000US39043,"Erie County, Ohio",73261
0500000US39045,"Fairfield County, Ohio",152951
0500000US39047,"Fayette County, Ohio",28146
0500000US39049,"Franklin County, Ohio",1273734
0500000US39051,"Fulton County, Ohio",41518
0500000US39053,"Gallia County, Ohio",29163
0500000US39055,"Geauga County, Ohio",92661
0500000US39057,"Greene County, Ohio",158748
0500000US39059,"Guernsey County, Ohio",38468
0500000US39061,"Hamilton County, Ohio",798152
0500000US39063,"Hancock County, Ohio",73519
0500000US39065,"Hardin County, Ohio",28739
0500000US39067,"Harrison County, Ohio",14793
0500000US39069,"Henry County, Ohio",26600
0500000US39071,"Highland County, Ohio",42420
0500000US39073,"Hocking County, Ohio",27795
0500000US39075,"Holmes County, Ohio",43107
0500000US39077,"Huron County, Ohio",57576
0500000US39079,"Jackson County, Ohio",31706
0500000US39081,"Jefferson County, Ohio",63681
0500000US39083,"Knox County, Ohio",58024
0500000US39085,"Lake County, Ohio",226290
0500000US39087,"Lawrence County, Ohio",58982
0500000US39089,"Licking County, Ohio",170896
0500000US39091,"Logan County, Ohio",44801
0500000US39093,"Lorain County, Ohio",299935
0500000US39095,"Lucas County, Ohio",420716
0500000US39097,"Madison County, Ohio",38941
0500000US39099,"Mahoning County, Ohio",221661
0500000US39101,"Marion County, Ohio",59347
0500000US39103,"Medina County, Ohio",177364
0500000US39105,"Meigs County, Ohio",22613
0500000US39107,"Mercer County, Ohio",40296
0500000US39109,"Miami County, Ohio",104804
0500000US39111,"Monroe County, Ohio",13685
0500000US39113,"Montgomery County, Ohio",513532
0500000US39115,"Morgan County, Ohio",14362
0500000US39117,"Morrow County, Ohio",34834
0500000US39119,"Muskingum County, Ohio",83645
0500000US39121,"Noble County, Ohio",12050
0500000US39123,"Ottawa County, Ohio",39881
0500000US39125,"Paulding County, Ohio",18539
0500000US39127,"Perry County, Ohio",35535
0500000US39129,"Pickaway County, Ohio",53477
0500000US39131,"Pike County, Ohio",27431
0500000US39133,"Portage County, Ohio",154816
0500000US39135,"Preble County, Ohio",40357
0500000US39137,"Putnam County, Ohio",33415
0500000US39139,"Richland County, Ohio",113442
0500000US39141,"Ross County, Ohio",70827
0500000US39143,"Sandusky County, Ohio",57235
0500000US39145,"Scioto County, Ohio",71837
0500000US39147,"Seneca County, Ohio",51916
0500000US39149,"Shelby County, Ohio",47859
0500000US39151,"Stark County, Ohio",362017
0500000US39153,"Summit County, Ohio",530978
0500000US39155,"Trumbull County, Ohio",195196
0500000US39157,"Tuscarawas County, Ohio",90758
0500000US39159,"Union County, Ohio",54534
0500000US39161,"Van Wert County, Ohio",27825
0500000US39163,"Vinton County, Ohio",12951
0500000US39165,"Warren County, Ohio",224855
0500000US39167,"Washington County, Ohio",58314
0500000US39169,"Wayne County, Ohio",111853
0500000US39171,"Williams County, Ohio",35617
0500000US39173,"Wood County, Ohio",124195
0500000US39175,"Wyandot County, Ohio",21585
0500000US40001,"Adair County, Oklahoma",21975
0500000US40003,"Alfalfa County, Oklahoma",4683
0500000US40005,"Atoka County, Oklahoma",12491
0500000US40007,"Beaver County, Oklahoma",5220
0500000US40009,"Beckham County, Oklahoma",19195
0500000US40011,"Blaine County, Oklahoma",8093
0500000US40013,"Bryan County, Oklahoma",46060
0500000US40015,"Caddo County, Oklahoma",27598
0500000US40017,"Canadian County, Oklahoma",141895
0500000US40019,"Carter County, Oklahoma",47598
0500000US40021,"Cherokee County, Oklahoma",47183
0500000US40023,"Choctaw County, Oklahoma",14473
0500000US40025,"Cimarron County, Oklahoma",2145
0500000US40027,"Cleveland County, Oklahoma",270142
0500000US40029,"Coal County, Oklahoma",5484
0500000US40031,"Comanche County, Oklahoma",111670
0500000US40033,"Cotton County, Oklahoma",5606
0500000US40035,"Craig County, Oklahoma",13378
0500000US40037,"Creek County, Oklahoma",70285
0500000US40039,"Custer County, Oklahoma",27284
0500000US40041,"Delaware County, Oklahoma",42215
0500000US40043,"Dewey County, Oklahoma",4789
0500000US40045,"Ellis County, Oklahoma",3871
0500000US40047,"Garfield County, Oklahoma",59561
0500000US40049,"Garvin County, Oklahoma",27426
0500000US40051,"Grady County, Oklahoma",54269
0500000US40053,"Grant County, Oklahoma",4241
0500000US40055,"Greer County, Oklahoma",4763
0500000US40057,"Harmon County, Oklahoma",2580
0500000US40059,"Harper County, Oklahoma",3632
0500000US40061,"Haskell County, Oklahoma",12549
0500000US40063,"Hughes County, Oklahoma",11871
0500000US40065,"Jackson County, Oklahoma",24111
0500000US40067,"Jefferson County, Oklahoma",5932
0500000US40069,"Johnston County, Oklahoma",10661
0500000US40071,"Kay County, Oklahoma",43138
0500000US40073,"Kingfisher County, Oklahoma",15593
0500000US40075,"Kiowa County, Oklahoma",8618
0500000US40077,"Latimer County, Oklahoma",9883
0500000US40079,"Le Flore County, Oklahoma",48601
0500000US40081,"Lincoln County, Oklahoma",34416
0500000US40083,"Logan County, Oklahoma",45874
0500000US40085,"Love County, Oklahoma",10022
0500000US40087,"McClain County, Oklahoma",39623
0500000US40089,"McCurtain County, Oklahoma",32480
0500000US40091,"McIntosh County, Oklahoma",19290
0500000US40093,"Major County, Oklahoma",7506
0500000US40095,"Marshall County, Oklahoma",16480
0500000US40097,"Mayes County, Oklahoma",40513
0500000US40099,"Murray County, Oklahoma",13508
0500000US40101,"Muskogee County, Oklahoma",64585
0500000US40103,"Noble County, Oklahoma",11060
0500000US40105,"Nowata County, Oklahoma",10040
0500000US40107,"Okfuskee County, Oklahoma",10900
0500000US40109,"Oklahoma County, Oklahoma",777365
0500000US40111,"Okmulgee County, Oklahoma",36877
0500000US40113,"Osage County, Oklahoma",45505
0500000US40115,"Ottawa County, Oklahoma",30189
0500000US40117,"Pawnee County, Oklahoma",16166
0500000US40119,"Payne County, Oklahoma",73714
0500000US40121,"Pittsburg County, Oklahoma",41724
0500000US40123,"Pontotoc County, Oklahoma",36883
0500000US40125,"Pottawatomie County, Oklahoma",69402
0500000US40127,"Pushmataha County, Oklahoma",10916
0500000US40129,"Roger Mills County, Oklahoma",3585
0500000US40131,"Rogers County, Oklahoma",90352
0500000US40133,"Seminole County, Oklahoma",23911
0500000US40135,"Sequoyah County, Oklahoma",41186
0500000US40137,"Stephens County, Oklahoma",42604
0500000US40139,"Texas County, Oklahoma",20076
0500000US40141,"Tillman County, Oklahoma",6988
0500000US40143,"Tulsa County, Oklahoma",640621
0500000US40145,"Wagoner County, Oklahoma",79711
0500000US40147,"Washington County, Oklahoma",50935
0500000US40149,"Washita County, Oklahoma",10682
0500000US40151,"Woods County, Oklahoma",8000
0500000US40153,"Woodward County, Oklahoma",19261
0500000US41001,"Baker County, Oregon",15513
0500000US41003,"Benton County, Oregon",86460
0500000US41005,"Clackamas County, Oregon",411932
0500000US41007,"Clatsop County, Oregon",39114
0500000US41009,"Columbia County, Oregon",51598
0500000US41011,"Coos County, Oregon",63115
0500000US41013,"Crook County, Oregon",23620
0500000US41015,"Curry County, Oregon",22713
0500000US41017,"Deschutes County, Oregon",190486
0500000US41019,"Douglas County, Oregon",108560
0500000US41021,"Gilliam County, Oregon",1875
0500000US41023,"Grant County, Oregon",7050
0500000US41025,"Harney County, Oregon",7117
0500000US41027,"Hood River County, Oregon",23085
0500000US41029,"Jackson County, Oregon",216413
0500000US41031,"Jefferson County, Oregon",22726
0500000US41033,"Josephine County, Oregon",85729
0500000US41035,"Klamath County, Oregon",66516
0500000US41037,"Lake County, Oregon",7317
0500000US41039,"Lane County, Oregon",370192
0500000US41041,"Lincoln County, Oregon",48690
0500000US41043,"Linn County, Oregon",125070
0500000US41045,"Malheur County, Oregon",26829
0500000US41047,"Marion County, Oregon",334258
0500000US41049,"Morrow County, Oregon",11384
0500000US41051,"Multnomah County, Oregon",795408
0500000US41053,"Polk County, Oregon",82639
0500000US41055,"Sherman County, Oregon",1682
0500000US41057,"Tillamook County, Oregon",26105
0500000US41059,"Umatilla County, Oregon",72743
0500000US41061,"Union County, Oregon",25774
0500000US41063,"Wallowa County, Oregon",6964
0500000US41065,"Wasco County, Oregon",25759
0500000US41067,"Washington County, Oregon",590052
0500000US41069,"Wheeler County, Oregon",1399
0500000US41071,"Yamhill County, Oregon",100857
0500000US42001,"Adams County, Pennsylvania",98458
0500000US42003,"Allegheny County, Pennsylvania",1186569
0500000US42005,"Armstrong County, Pennsylvania",64654
0500000US42007,"Beaver County, Pennsylvania",162195
0500000US42009,"Bedford County, Pennsylvania",47447
0500000US42011,"Berks County, Pennsylvania",406005
0500000US42013,"Blair County, Pennsylvania",119630
0500000US42015,"Bradford County, Pennsylvania",59944
0500000US42017,"Bucks County, Pennsylvania",618837
0500000US42019,"Butler County, Pennsylvania",182413
0500000US42021,"Cambria County, Pennsylvania",125199
0500000US42023,"Cameron County, Pennsylvania",4473
0500000US42025,"Carbon County, Pennsylvania",62736
0500000US42027,"Centre County, Pennsylvania",143643
0500000US42029,"Chester County, Pennsylvania",509175
0500000US42031,"Clarion County, Pennsylvania",37470
0500000US42033,"Clearfield County, Pennsylvania",73598
0500000US42035,"Clinton County, Pennsylvania",36920
0500000US42037,"Columbia County, Pennsylvania",60862
0500000US42039,"Crawford County, Pennsylvania",81302
0500000US42041,"Cumberland County, Pennsylvania",238008
0500000US42043,"Dauphin County, Pennsylvania",272317
0500000US42045,"Delaware County, Pennsylvania",544692
0500000US42047,"Elk County, Pennsylvania",29667
0500000US42049,"Erie County, Pennsylvania",258836
0500000US42051,"Fayette County, Pennsylvania",125575
0500000US42053,"Forest County, Pennsylvania",3911
0500000US42055,"Franklin County, Pennsylvania",152796
0500000US42057,"Fulton County, Pennsylvania",14418
0500000US42059,"Greene County, Pennsylvania",32919
0500000US42061,"Huntingdon County, Pennsylvania",39604
0500000US42063,"Indiana County, Pennsylvania",78985
0500000US42065,"Jefferson County, Pennsylvania",42675
0500000US42067,"Juniata County, Pennsylvania",24354
0500000US42069,"Lackawanna County, Pennsylvania",202409
0500000US42071,"Lancaster County, Pennsylvania",531134
0500000US42073,"Lawrence County, Pennsylvania",83980
0500000US42075,"Lebanon County, Pennsylvania",136732
0500000US42077,"Lehigh County, Pennsylvania",357931
0500000US42079,"Luzerne County, Pennsylvania",305807
0500000US42081,"Lycoming County, Pennsylvania",107234
0500000US42083,"McKean County, Pennsylvania",38151
0500000US42085,"Mercer County, Pennsylvania",103318
0500000US42087,"Mifflin County, Pennsylvania",45461
0500000US42089,"Monroe County, Pennsylvania",166335
0500000US42091,"Montgomery County, Pennsylvania",805433
0500000US42093,"Montour County, Pennsylvania",17331
0500000US42095,"Northampton County, Pennsylvania",293008
0500000US42097,"Northumberland County, Pennsylvania",87434
0500000US42099,"Perry County, Pennsylvania",45542
0500000US42101,"Philadelphia County, Pennsylvania",1538102
0500000US42103,"Pike County, Pennsylvania",55266
0500000US42105,"Potter County, Pennsylvania",16438
0500000US42107,"Schuylkill County, Pennsylvania",134598
0500000US42109,"Snyder County, Pennsylvania",38088
0500000US42111,"Somerset County, Pennsylvania",68646
0500000US42113,"Sullivan County, Pennsylvania",5824
0500000US42115,"Susquehanna County, Pennsylvania",40128
0500000US42117,"Tioga County, Pennsylvania",40218
0500000US42119,"Union County, Pennsylvania",35924
0500000US42121,"Venango County, Pennsylvania",50099
0500000US42123,"Warren County, Pennsylvania",38777
0500000US42125,"Washington County, Pennsylvania",201788
0500000US42127,"Wayne County, Pennsylvania",47488
0500000US42129,"Westmoreland County, Pennsylvania",343662
0500000US42131,"Wyoming County, Pennsylvania",26212
0500000US42133,"York County, Pennsylvania",438276
0500000US44001,"Bristol County, Rhode Island",44979
0500000US44003,"Kent County, Rhode Island",162706
0500000US44005,"Newport County, Rhode Island",78839
0500000US44007,"Providence County, Rhode Island",610132
0500000US44009,"Washington County, Rhode Island",120372
0500000US45001,"Abbeville County, South Carolina",23875
0500000US45003,"Aiken County, South Carolina",167014
0500000US45005,"Allendale County, South Carolina",7775
0500000US45007,"Anderson County, South Carolina",197318
0500000US45009,"Bamberg County, South Carolina",13391
0500000US45011,"Barnwell County, South Carolina",20861
0500000US45013,"Beaufort County, South Carolina",184819
0500000US45015,"Berkeley County, South Carolina",218337
0500000US45017,"Calhoun County, South Carolina",14225
0500000US45019,"Charleston County, South Carolina",395852
0500000US45021,"Cherokee County, South Carolina",56223
0500000US45023,"Chester County, South Carolina",32040
0500000US45025,"Chesterfield County, South Carolina",45267
0500000US45027,"Clarendon County, South Carolina",32450
0500000US45029,"Colleton County, South Carolina",36796
0500000US45031,"Darlington County, South Carolina",65417
0500000US45033,"Dillon County, South Carolina",30038
0500000US45035,"Dorchester County, South Carolina",158789
0500000US45037,"Edgefield County, South Carolina",24661
0500000US45039,"Fairfield County, South Carolina",22133
0500000US45041,"Florence County, South Carolina",134826
0500000US45043,"Georgetown County, South Carolina",61556
0500000US45045,"Greenville County, South Carolina",504018
0500000US45047,"Greenwood County, South Carolina",67996
0500000US45049,"Hampton County, South Carolina",17892
0500000US45051,"Horry County, South Carolina",338565
0500000US45053,"Jasper County, South Carolina",28848
0500000US45055,"Kershaw County, South Carolina",65641
0500000US45057,"Lancaster County, South Carolina",92862
0500000US45059,"Laurens County, South Carolina",64707
0500000US45061,"Lee County, South Carolina",15721
0500000US45063,"Lexington County, South Carolina",291516
0500000US45065,"McCormick County, South Carolina",8322
0500000US45067,"Marion County, South Carolina",30470
0500000US45069,"Marlboro County, South Carolina",23756
0500000US45071,"Newberry County, South Carolina",37223
0500000US45073,"Oconee County, South Carolina",77360
0500000US45075,"Orangeburg County, South Carolina",84015
0500000US45077,"Pickens County, South Carolina",118607
0500000US45079,"Richland County, South Carolina",383811
0500000US45081,"Saluda County, South Carolina",19976
0500000US45083,"Spartanburg County, South Carolina",305679
0500000US45085,"Sumter County, South Carolina",103904
0500000US45087,"Union County, South Carolina",26874
0500000US45089,"Williamsburg County, South Carolina",29238
0500000US45091,"York County, South Carolina",269517
0500000US46003,"Aurora County, South Dakota",2596
0500000US46005,"Beadle County, South Dakota",18011
0500000US46007,"Bennett County, South Dakota",3376
0500000US46009,"Bon Homme County, South Dakota",5408
0500000US46011,"Brookings County, South Dakota",31540
0500000US46013,"Brown County, South Dakota",37765
0500000US46015,"Brule County, South Dakota",5050
0500000US46017,"Buffalo County, South Dakota",1990
0500000US46019,"Butte County, South Dakota",9916
0500000US46021,"Campbell County, South Dakota",1446
0500000US46023,"Charles Mix County, South Dakota",8989
0500000US46025,"Clark County, South Dakota",3602
0500000US46027,"Clay County, South Dakota",11710
0500000US46029,"Codington County, South Dakota",27746
0500000US46031,"Corson County, South Dakota",4077
0500000US46033,"Custer County, South Dakota",8608
0500000US46035,"Davison County, South Dakota",19010
0500000US46037,"Day County, South Dakota",5314
0500000US46039,"Deuel County, South Dakota",4247
0500000US46041,"Dewey County, South Dakota",5787
0500000US46043,"Douglas County, South Dakota",2809
0500000US46045,"Edmunds County, South Dakota",3762
0500000US46047,"Fall River County, South Dakota",6509
0500000US46049,"Faulk County, South Dakota",2254
0500000US46051,"Grant County, South Dakota",7040
0500000US46053,"Gregory County, South Dakota",4142
0500000US46055,"Haakon County, South Dakota",1896
0500000US46057,"Hamlin County, South Dakota",5917
0500000US46059,"Hand County, South Dakota",2999
0500000US46061,"Hanson County, South Dakota",3419
0500000US46063,"Harding County, South Dakota",1164
0500000US46065,"Hughes County, South Dakota",16376
0500000US46067,"Hutchinson County, South Dakota",7093
0500000US46069,"Hyde County, South Dakota",1406
0500000US46071,"Jackson County, South Dakota",3196
0500000US46073,"Jerauld County, South Dakota",1965
0500000US46075,"Jones County, South Dakota",873
0500000US46077,"Kingsbury County, South Dakota",4843
0500000US46079,"Lake County, South Dakota",12249
0500000US46081,"Lawrence County, South Dakota",24851
0500000US46083,"Lincoln County, South Dakota",58304
0500000US46085,"Lyman County, South Dakota",3782
0500000US46087,"McCook County, South Dakota",5389
0500000US46089,"McPherson County, South Dakota",2214
0500000US46091,"Marshall County, South Dakota",4771
0500000US46093,"Meade County, South Dakota",27329
0500000US46095,"Mellette County, South Dakota",1964
0500000US46097,"Miner County, South Dakota",2156
0500000US46099,"Minnehaha County, South Dakota",186179
0500000US46101,"Moody County, South Dakota",6381
0500000US46102,"Oglala Lakota County, South Dakota",14164
0500000US46103,"Pennington County, South Dakota",109616
0500000US46105,"Perkins County, South Dakota",2945
0500000US46107,"Potter County, South Dakota",2224
0500000US46109,"Roberts County, South Dakota",10111
0500000US46111,"Sanborn County, South Dakota",2314
0500000US46115,"Spink County, South Dakota",6288
0500000US46117,"Stanley County, South Dakota",3038
0500000US46119,"Sully County, South Dakota",1270
0500000US46121,"Todd County, South Dakota",10139
0500000US46123,"Tripp County, South Dakota",5331
0500000US46125,"Turner County, South Dakota",8143
0500000US46127,"Union County, South Dakota",15496
0500000US46129,"Walworth County, South Dakota",5324
0500000US46135,"Yankton County, South Dakota",21331
0500000US46137,"Ziebach County, South Dakota",2756
0500000US47001,"Anderson County, Tennessee",74792
0500000US47003,"Bedford County, Tennessee",48235
0500000US47005,"Benton County, Tennessee",15982
0500000US47007,"Bledsoe County, Tennessee",13764
0500000US47009,"Blount County, Tennessee",129547
0500000US47011,"Bradley County, Tennessee",103220
0500000US47013,"Campbell County, Tennessee",38838
0500000US47015,"Cannon County, Tennessee",14194
0500000US47017,"Carroll County, Tennessee",26934
0500000US47019,"Carter County, Tennessee",54686
0500000US47021,"Cheatham County, Tennessee",40017
0500000US47023,"Chester County, Tennessee",15920
0500000US47025,"Claiborne County, Tennessee",30419
0500000US47027,"Clay County, Tennessee",7544
0500000US47029,"Cocke County, Tennessee",35214
0500000US47031,"Coffee County, Tennessee",55278
0500000US47033,"Crockett County, Tennessee",14094
0500000US47035,"Cumberland County, Tennessee",59084
0500000US47037,"Davidson County, Tennessee",668730
0500000US47039,"Decatur County, Tennessee",11432
0500000US47041,"DeKalb County, Tennessee",19722
0500000US47043,"Dickson County, Tennessee",52660
0500000US47045,"Dyer County, Tennessee",36483
0500000US47047,"Fayette County, Tennessee",39969
0500000US47049,"Fentress County, Tennessee",17893
0500000US47051,"Franklin County, Tennessee",39749
0500000US47053,"Gibson County, Tennessee",47996
0500000US47055,"Giles County, Tennessee",28488
0500000US47057,"Grainger County, Tennessee",23074
0500000US47059,"Greene County, Tennessee",66930
0500000US47061,"Grundy County, Tennessee",13170
0500000US47063,"Hamblen County, Tennessee",62793
0500000US47065,"Hamilton County, Tennessee",353858
0500000US47067,"Hancock County, Tennessee",6309
0500000US47069,"Hardeman County, Tennessee",21325
0500000US47071,"Hardin County, Tennessee",25132
0500000US47073,"Hawkins County, Tennessee",55814
0500000US47075,"Haywood County, Tennessee",17138
0500000US47077,"Henderson County, Tennessee",27519
0500000US47079,"Henry County, Tennessee",31594
0500000US47081,"Hickman County, Tennessee",23144
0500000US47083,"Houston County, Tennessee",7865
0500000US47085,"Humphreys County, Tennessee",18067
0500000US47087,"Jackson County, Tennessee",11499
0500000US47089,"Jefferson County, Tennessee",52087
